,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
192,,温哥华岛大学,,"['English', 'Chinese']",['poster'],,,TRUE,,,,,TRUE,,,2022-10-12,2022_10_12_625454.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Canada
5,,UC Berkeley,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_115552.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8753497,-122.2396336,United States
13,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_949995.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
25,,Western University,,"['Chinese', 'English']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_245426.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.7139413,-117.0372503,United States
34,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_579022.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
69,,Boston University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_626298.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.3501894,-71.10070118,United States
72,,Cornell University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_335194.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.4505507,-76.4783513,United States
129,,University of California San Diego,,['Chinese'],['chalk'],,TRUE,TRUE,,,,,TRUE,,,2022-10-13,2022_10_13_671317.jpg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.87924375,-117.2311247,United States
258,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_829008.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
272,,University of California Berkeley,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_757736.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8753497,-122.2396336,United States
281,,Johns Hopkins University,,"['Chinese', 'English']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_951563.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.33020225,-76.62185358,United States
284,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_173581.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
317,,New York University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_994725.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.72925325,-73.99625394,United States
333,,Wesleyan College,,['Chinese'],['poster'],,TRUE,,,,,,,,,2022-10-13,2022_10_13_855662.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.87468185,-83.71679389,United States
369,,Korea University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_699674.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.6108905,127.2934246,South Korea
478,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_462113.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
551,,Columbia University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_127372.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.80775585,-73.96164947,United States
601,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_170683.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8352554,-87.62643622,United States
627,,Wesleyan College,,['Chinese'],['poster'],,TRUE,,,,,,TRUE,,,2022-10-13,2022_10_13_847603.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.87468185,-83.71679389,United States
9,,Stanford University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_615161.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.43131385,-122.1693654,United States
10,Non-binary,Marquette University AMU,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_963595.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
42,Female,韩国高丽大学,,"['korean', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_905136.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
52,Female,goldsmiths university of london,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,2022-10-14,2022_10_14_304423.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.47403955,-0.03934928133,United Kingdom
54,,"20, Rue Monsieur – 75007 Paris – France",,"['English', 'Chinese']",['poster'],,TRUE,,,,,,,,,2022-10-14,2022_10_14_662398.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.8501133,2.3165051,France
99,,Vassar College,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_300200.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.68616635,-73.89338274,United States
119,Female,韩国高丽大学,,"['Chinese', 'korean', 'English']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_282775.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
126,Female,goldsmiths university of london,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,TRUE,,2022-10-14,2022_10_14_555827.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.47403955,-0.03934928133,United Kingdom
150,,Carnegie Mellon University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_731352.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4441897,-79.94271918,United States
155,Male,瑞典哥德堡中国领事馆,,['Chinese'],['poster'],,,,,,,,,,,2022-10-14,2022_10_14_807049.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sweden
164,Female,韩国高丽大学,,"['English', 'Traditional Chinese']",['poster'],,,,,,,,TRUE,,,2022-10-14,2022_10_14_506659.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5903784,127.0360133,South Korea
168,Non-binary,NYU Tisch School of the Arts,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_685860.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7296344,-73.9938793,United States
177,Female,韩国高丽大学,,"['English', 'korean', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_168095.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
185,Male,波兰 弗罗茨瓦夫大学,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_973937.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Poland
208,Male,OCAD University,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_438754.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.6542386,-79.3913016,Canada
222,,Amherst College,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_410672.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.3703768,-72.51606918,United States
223,Female,韩国高丽大学,,"['Chinese', 'English', 'korean']","['hand-written message', 'graffiti']",,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_556504.jpg,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
227,Male,Université Sorbonne Nouvelle,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_403364.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.8379885,2.36112163,France
228,Male,"Princeton, New Jersey, USA",,"['English', 'Traditional Chinese']",['poster'],,TRUE,,,,,,,,,2022-10-14,2022_10_14_193372.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.3492744,-74.6592958,United States
230,Female,Bennington College,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_726257.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
243,,,,['Chinese'],['poster'],,,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_925071.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.933143,7.540121,Italia
248,Female,韩国高丽大学,,"['Chinese', 'English']","['poster', 'hand-written message']",TRUE,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_720205.jpg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5903784,127.0360133,South Korea
257,Female,韩国高丽大学,,"['English', 'Chinese', 'korean']",['poster'],,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,2022-10-14,2022_10_14_887912.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
259,Male,瑞典哥德堡中国领事馆,,['English'],['poster'],,TRUE,,,,,,,TRUE,,2022-10-14,2022_10_14_967525.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sweden
267,Female,Bennington College,,"['English', 'Chinese', 'Traditional Chinese']",['poster'],,TRUE,,TRUE,TRUE,,,TRUE,,,2022-10-14,2022_10_14_318635.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
276,Female,韩国高丽大学,,"['English', 'Chinese', 'korean']",['poster'],TRUE,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_319774.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
278,Male,韩国外国语大学,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_739393.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5963062,127.0637429,South Korea
289,Female,"No. 3-1號, Zhenjiang St, Zhongzheng District, Taipei City, Taiwan 100",,"['Chinese', 'English']",['poster'],,TRUE,,,,,,,,,2022-10-14,2022_10_14_963907.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Taiwan
297,Female,韩国高丽大学,,['Chinese'],['hand-written message'],TRUE,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_303025.jpg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5903784,127.0360133,South Korea
308,,UNSW Sydney,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_524211.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-33.9170154,151.2251823,Australia
340,Female,韩国高丽大学,,"['English', 'Chinese', 'korean']",['poster'],TRUE,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_421046.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5903784,127.0360133,South Korea
346,Female,Central Park,,"['English', 'Chinese']",['small sign'],,TRUE,,,,,,,TRUE,,2022-10-14,2022_10_14_177457.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7827725,-73.96536274,United States
349,Female,goldsmiths university of london,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,TRUE,,TRUE,,,2022-10-14,2022_10_14_739952.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.47403955,-0.03934928133,United Kingdom
359,Male,OCAD University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_928975.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.6542386,-79.3913016,Canada
399,Female,"Dorando Cl, London W12 7FN, United Kingdom",,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,,,,2022-10-14,2022_10_14_279757.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.5130853,-0.2288474,United Kingdom
402,,Northwestern University,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_223118.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0551164,-87.67581113,United States
404,Non-binary,"Marquette University AMU poster board, Milwaukee, Wisconsin, US. ",,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_927664.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,United States
443,Female,东京大学,,"['Chinese', 'English']","['poster', 'hand-written message']",,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_259969.jpg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.7109915,135.2410128,Japan
455,,Ottawa,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,,,,2022-10-14,2022_10_14_152321.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4208777,-75.6901106,Canada
467,,Highfield Interchange,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,,,,2022-10-14,2022_10_14_477971.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.9369191,-1.3972964,United Kingdom
474,Female,Bennington College,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_727110.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
488,,University of North Carolina at Chapel Hill,,['Chinese'],['poster'],,,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_915075.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.90503535,-79.04775327,United States
489,Female,Bennington College,,['English'],['poster'],,TRUE,,TRUE,,,,TRUE,,,2022-10-14,2022_10_14_444196.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
503,,University of Glasgow,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_515870.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55.87231535,-4.289219113,United Kingdom
506,Female,Bennington College,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,TRUE,,,,TRUE,,,2022-10-14,2022_10_14_346464.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
507,Female,goldsmiths university of london,,"['English', 'Chinese']",['poster'],,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,2022-10-14,2022_10_14_212016.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.47403955,-0.03934928133,United Kingdom
512,Female,University of British Columbia,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_858395.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.25783145,-123.246242,Canada
514,Female,"University of Texas at Austin, Austin, Texas, USA",,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_659505.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.2852198,-97.73389273,United States
521,,Savannah college of art and design,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_749846.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.073,-81.094,United States
527,Female,Bennington College,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_112813.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9190308,-73.2391843,United States
528,,University of Notre Dame,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,TRUE,,,2022-10-14,2022_10_14_797447.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.70456775,-86.23822026,United States
552,Male,瑞典哥德堡中国领事馆,,"['English', 'Chinese']",['poster'],,TRUE,TRUE,,,,,,,,2022-10-14,2022_10_14_178503.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sweden
583,Male,瑞典哥德堡中国领事馆,,"['English', 'Chinese']",['poster'],,TRUE,,,,,,,,,2022-10-14,2022_10_14_724475.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sweden
608,Female,东京大学,,['Chinese'],['large poster / sign'],,TRUE,TRUE,,,,,TRUE,,,2022-10-14,2022_10_14_754452.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.7109915,135.2410128,Japan
